Time,!a,!b,!c
102244.261608998,104,0,0
102267.050361515,104,0,0
102288.42587752,104,0,0
102308.585256009,106,0,0
102332.159963296,104,0,0
102353.314081578,103,0,0
102380.059746872,110,0,0
102409.751498078,115,0,0
102433.459866437,110,0,0
102460.314173551,110,0,0
102482.349845989,107,0,0
102519.054728416,107,0,0
102542.045743573,107,0,0
102563.099737439,106,0,0
102590.686810832,106,0,0
102620.969717089,103,0,0
102652.129792348,100,0,0
102674.194573811,98,0,0
102697.477297369,98,0,0
102726.585254201,100,0,0
102749.156571464,100,0,0
102770.220678997,100,0,0
102796.768036095,103,0,0
102819.14512792,99,0,0
102839.824031398,100,0,0
102866.63621221,102,0,0
102888.582443408,100,0,0
102919.984502815,100,0,0
102946.292457338,97,0,0
102968.792023517,95,0,0
102991.049573097,98,0,0
103021.025949771,97,0,0
103043.326659904,98,0,0
103067.680835345,98,0,0
103089.02241875,96,0,0
103114.351217982,99,0,0
103136.615460912,100,0,0
103158.66223947,102,0,0
103182.328238354,101,0,0
103212.204940536,104,0,0
103236.105308536,98,0,0
103265.865624596,95,0,0
103290.982586002,95,0,0
103311.270676537,96,0,0
103336.721158508,95,0,0
103359.81438755,96,0,0
103383.70652877,99,0,0
103411.472414377,99,0,0
103436.087796451,98,0,0
103456.598053582,102,0,0
103482.552369712,100,0,0
103505.875155156,100,0,0
103530.530276632,101,0,0
103558.523496296,100,0,0
103578.594603265,97,0,0
103606.228512708,99,0,0
103639.852598533,96,0,0
103661.791238817,99,0,0
103682.788628815,100,0,0
103713.140365657,99,0,0
103739.25593906,101,0,0
103760.798020861,105,0,0
103783.312605795,105,0,0
103803.670291328,106,0,0
103824.498384638,105,0,0
103844.579549317,106,0,0
103874.847776728,107,0,0
103895.909897934,106,0,0
103923.248946194,105,0,0
103944.345752637,103,0,0
103966.342640633,103,0,0
103993.474111959,106,0,0
104031.254693755,107,0,0
104052.901941984,105,0,0
104074.031423331,107,0,0
104098.097734148,105,0,0
104120.092087221,102,0,0
104142.817866247,106,0,0
104180.940529164,104,0,0
104208.317527915,110,0,0
104230.441340162,111,0,0
104253.620371427,110,0,0
104276.645730583,109,0,0
104297.779064975,112,0,0
104320.814423543,109,0,0
104340.96079407,111,0,0
104366.971452329,113,0,0
104393.18764022,112,0,0
104414.514150852,111,0,0
104436.212310858,110,0,0
104456.979627844,110,0,0
104491.450638068,109,0,0
104513.200274943,105,0,0
104537.532957154,106,0,0
104557.874557076,105,0,0
104602.869795971,103,0,0
104635.177996543,103,0,0
104659.332789639,102,0,0
104680.270463414,105,0,0
104700.422519365,105,0,0
104723.276037522,109,0,0
104747.543807864,114,0,0
104768.279327168,116,0,0
104809.413234889,120,0,0
104830.455030482,119,0,0
104853.07931153,118,0,0
104875.001052337,118,0,0
104923.815159949,120,0,0
104947.438851134,121,0,0
104974.392769794,119,0,0
104994.459476662,118,0,0
105015.970461349,118,0,0
105036.078630274,116,0,0
105056.272525768,116,0,0
105083.779042686,118,0,0
105106.377826433,119,0,0
105132.395518466,119,0,0
105157.255409189,121,0,0
105179.436970896,120,0,0
105203.593962815,118,0,0
105226.582779393,114,0,0
105254.403218664,112,0,0
105275.868546955,113,0,0
105298.538602083,114,0,0
105319.932489529,113,0,0
105340.634206226,109,0,0
105362.762566028,107,0,0
105387.794246466,110,0,0
105410.328512768,113,0,0
105434.584628096,114,0,0
105461.593053376,111,0,0
105482.760616797,111,0,0
105505.995374969,106,0,0
105528.299855831,106,0,0
105549.119933238,109,0,0
105574.759779264,105,0,0
105595.861904846,101,0,0
105621.900753257,100,0,0
105658.554740656,99,0,0
105683.133298583,100,0,0
105714.452253514,99,0,0
105737.412707504,99,0,0
105763.009886825,99,0,0
105784.115340283,99,0,0
105805.304458804,99,0,0
105828.380552486,99,0,0
105851.58558129,101,0,0
105875.874833188,102,0,0
105898.651608571,106,0,0
105920.278828304,107,0,0
105944.364798304,111,0,0
105972.707931456,113,0,0
105993.572231421,112,0,0
106013.98774186,115,0,0
106036.926022559,117,0,0
106057.366899329,118,0,0
106083.112207009,119,0,0
106107.256969514,118,0,0
106128.156819034,116,0,0
106149.385419383,118,0,0
106174.67968925,117,0,0
106194.741686987,118,0,0
106249.290541465,118,0,0
106275.306192554,122,0,0
106295.3517337,120,0,0
106318.568943024,123,0,0
106338.588412593,120,0,0
106359.198493942,116,0,0
106387.334196916,114,0,0
106413.004980268,110,0,0
106434.960459124,108,0,0
106463.556467764,108,0,0
106488.53874874,102,0,0
106509.424987867,103,0,0
106535.606723604,98,0,0
106557.974961717,101,0,0
106579.175236569,97,0,0
106603.799124456,98,0,0
106624.126032227,96,0,0
106645.863732384,96,0,0
106679.695111397,97,0,0
106712.614053956,99,0,0
106734.709279285,95,0,0
106754.93161075,97,0,0
106775.471151846,96,0,0
106801.308046359,93,0,0
106825.612371125,93,0,0
106845.930865353,88,0,0
106868.328646053,85,0,0
106894.772343995,88,0,0
106917.67933733,86,0,0
106938.694727256,85,0,0
106968.928348853,86,0,0
106996.557432884,85,0,0
107031.973192772,85,0,0
107066.310392763,87,0,0
107091.989522866,85,0,0
107120.261222607,84,0,0
107145.400135715,88,0,0
107177.915505922,84,0,0
107200.924813089,84,0,0
107221.066592395,87,0,0
107246.846717537,88,0,0
107282.532946483,86,0,0
107309.025666293,88,0,0
107335.973007522,90,0,0
107369.602343535,89,0,0
107395.238083881,87,0,0
107419.100799518,88,0,0
107441.10403437,87,0,0
107462.646510114,88,0,0
107483.439453276,90,0,0
107504.686850134,91,0,0
107526.016711641,91,0,0
107551.957313352,91,0,0
107574.070642269,92,0,0
107600.022842446,91,0,0
107621.614407816,93,0,0
107649.457901433,96,0,0
107678.465556387,97,0,0
107698.670005828,100,0,0
107720.782190019,98,0,0
107755.921370153,98,0,0
107783.266740067,98,0,0
107807.83788172,98,0,0
107830.65843403,102,0,0
107858.847498076,106,0,0
107879.497569519,101,0,0
107904.981138534,100,0,0
107927.078657931,96,0,0
107949.238249583,96,0,0
107980.341352779,94,0,0
108001.647060209,95,0,0
108023.885485718,93,0,0
108051.493885181,99,0,0
108077.441033477,100,0,0
108098.717416725,100,0,0
108124.455808968,98,0,0
108168.265710521,99,0,0
108188.922374664,99,0,0
108208.932543603,103,0,0
108230.035125445,100,0,0
108250.773388997,101,0,0
108278.146246456,98,0,0
108301.700394261,101,0,0
108341.373203608,102,0,0
108365.385344164,104,0,0
108399.899997991,106,0,0
108420.735868729,105,0,0
108451.658894667,104,0,0
108474.615017513,106,0,0
108504.940861318,106,0,0
108537.650765437,106,0,0
108558.567054502,102,0,0
108583.116353846,103,0,0
108603.222686565,104,0,0
108629.026163286,105,0,0
108655.29429197,106,0,0
108680.810938757,108,0,0
108704.417633082,108,0,0
108732.483830206,106,0,0
108753.088991984,110,0,0
108775.246387887,110,0,0
108795.758926068,109,0,0
108820.616277041,110,0,0
108847.690549127,115,0,0
108886.090294019,115,0,0
108911.183300659,116,0,0
108934.804106782,115,0,0
108959.350699484,116,0,0
108989.394068265,115,0,0
109013.193470744,117,0,0
109043.53566884,117,0,0
109071.2561758,117,0,0
109095.25380623,120,0,0
109115.836507036,118,0,0
109141.654659889,120,0,0
109162.193902694,119,0,0
109193.682191544,120,0,0
109215.83695989,120,0,0
109237.753246358,118,0,0
109260.142011563,118,0,0
109283.380887673,115,0,0
109311.495337809,117,0,0
109334.846127122,120,0,0
109359.887442764,117,0,0
109382.892488446,114,0,0
109403.539164921,114,0,0
109427.559177466,114,0,0
109459.012130257,116,0,0
109484.343583546,115,0,0
109507.350516621,113,0,0
109537.5524348,113,0,0
109562.938871497,111,0,0
109589.23276499,112,0,0
109618.543750105,111,0,0
109643.070886511,114,0,0
109674.283797014,113,0,0
109696.8347446,114,0,0
109717.141136488,116,0,0
109749.427909062,117,0,0
109769.74745713,119,0,0
109791.616720488,118,0,0
109813.676338766,118,0,0
109841.310037592,117,0,0
109866.009131174,115,0,0
109897.633441703,115,0,0
109917.996827331,115,0,0
109948.092672015,116,0,0
109968.896612154,117,0,0
109994.415783037,115,0,0
110015.489087131,113,0,0
110052.663661003,113,0,0
110075.224379533,112,0,0
110114.166541522,117,0,0
110139.574248268,120,0,0
110161.431552721,118,0,0
110181.513677072,118,0,0
110202.298223032,121,0,0
110222.908913095,119,0,0
110245.342494974,115,0,0
110271.056225943,115,0,0
110291.05792706,112,0,0
110316.064592285,107,0,0
110342.769895985,109,0,0
110368.138000215,109,0,0
110390.897339851,110,0,0
110412.386092032,113,0,0
110433.028217182,116,0,0
110463.305182323,115,0,0
110491.509883653,115,0,0
110524.811825189,114,0,0
110557.66633895,112,0,0
110582.875997157,113,0,0
110603.158311698,110,0,0
110626.050905572,108,0,0
110647.477981176,108,0,0
110669.378159786,109,0,0
110708.553091943,107,0,0
110732.039535142,107,0,0
110756.172369368,107,0,0
110779.001466351,106,0,0
110807.164985086,105,0,0
110837.314375607,105,0,0
110860.651742314,107,0,0
110884.573280511,108,0,0
110917.695375625,108,0,0
110942.373745949,111,0,0
110964.739805545,112,0,0
110990.632378453,112,0,0
111024.095551628,112,0,0
111044.374230429,113,0,0
111069.387395687,114,0,0
111092.138231877,112,0,0
111118.271997811,117,0,0
111140.478535,118,0,0
111179.332930173,116,0,0
111204.739264686,116,0,0
111234.715277071,116,0,0
111264.736212705,115,0,0
111286.787392992,119,0,0
111309.911126908,121,0,0
111339.812966674,119,0,0
111364.882111965,120,0,0
111387.410235957,123,0,0
111409.987838127,122,0,0
111430.667070818,124,0,0
111455.947068691,124,0,0
111484.930343772,123,0,0
111512.798761121,126,0,0
111539.523585131,126,0,0
111566.606219985,124,0,0
111591.110063315,124,0,0
111616.158339464,124,0,0
111644.068190117,123,0,0
111666.069453645,120,0,0
111693.161803154,119,0,0
111716.671701192,119,0,0
111736.837475422,124,0,0
111779.450283404,122,0,0
111814.453758861,118,0,0
111838.299815998,117,0,0
111860.035936066,117,0,0
111887.408488742,115,0,0
111907.463332202,115,0,0
111934.373341036,115,0,0
111954.406728155,114,0,0
111982.517480484,115,0,0
112009.886829959,113,0,0
112032.201087121,112,0,0
112052.446071185,109,0,0
112072.733687434,107,0,0
112096.630713348,107,0,0
112117.357345312,108,0,0
112144.037184824,109,0,0
112169.532882027,108,0,0
112192.389397869,108,0,0
112224.468463281,112,0,0
112244.80310754,111,0,0
112268.744237244,112,0,0
112293.125046709,117,0,0
112314.045495665,118,0,0
112334.414396777,120,0,0
112357.559671415,118,0,0
112385.532042248,119,0,0
112421.08211911,116,0,0
112458.49258094,118,0,0
112480.087385895,116,0,0
112508.325524396,117,0,0
112545.082643016,114,0,0
112569.807473805,112,0,0
112595.737043368,109,0,0
112616.585098476,112,0,0
112637.752292505,112,0,0
112665.332175506,111,0,0
112688.130779472,104,0,0
112712.549241467,109,0,0
112745.925865525,107,0,0
112769.931506974,106,0,0
112795.823189802,102,0,0
112842.362714937,103,0,0
112870.743206199,100,0,0
112893.681453627,102,0,0
112914.275603295,101,0,0
112944.24825706,102,0,0
112967.108131846,102,0,0
112999.18320238,96,0,0
113026.564379538,91,0,0
113048.293766081,94,0,0
113071.209342845,95,0,0
113106.660759779,94,0,0
113128.144148088,96,0,0
113156.325674365,95,0,0
113179.657810608,92,0,0
113202.921107675,92,0,0
113228.212466867,94,0,0
113250.304090313,92,0,0
113273.122141567,90,0,0
113307.623000555,88,0,0
113338.179505692,90,0,0
113359.623545578,90,0,0
113379.872234815,90,0,0
113405.950816585,93,0,0
113431.125400239,92,0,0
113455.566476983,91,0,0
113489.128399354,92,0,0
113515.092294053,89,0,0
113540.541020826,90,0,0
113565.440751737,91,0,0
113602.18970373,90,0,0
113623.966544502,91,0,0
113644.740538733,90,0,0
113665.547991512,88,0,0
113688.389015728,90,0,0
113713.845953852,88,0,0
113736.113499962,85,0,0
113759.616539119,85,0,0
113788.697974226,86,0,0
113826.802675502,84,0,0
113858.513434774,85,0,0
113882.439627511,85,0,0
113905.939141682,90,0,0
113934.001224754,91,0,0
113954.717095608,92,0,0
113991.047973468,95,0,0
114035.455573975,95,0,0
114058.788958647,100,0,0
114085.086464992,98,0,0
114105.098054024,96,0,0
114128.6053791,97,0,0
114150.847814207,99,0,0
114171.476979352,106,0,0
114197.473835991,102,0,0
114228.050276613,98,0,0
114256.648547058,94,0,0
114277.448685438,99,0,0
114298.876292195,97,0,0
114319.121704767,100,0,0
114341.689307303,98,0,0
114361.880444093,97,0,0
114386.731802072,93,0,0
114410.50872988,95,0,0
114432.848887915,95,0,0
114456.187934796,97,0,0
114484.5745752,102,0,0
114509.238470153,105,0,0
114529.763204985,103,0,0
114552.340267102,104,0,0
114574.795145473,104,0,0
114595.80488655,106,0,0
114626.627669637,109,0,0
114651.904424408,110,0,0
114674.038354175,108,0,0
114694.914162775,109,0,0
114719.161859103,107,0,0
114739.806570279,102,0,0
114763.576287465,102,0,0
114784.987674661,100,0,0
114805.272610308,97,0,0
114825.355743968,101,0,0
114849.091552458,100,0,0
114869.304945991,97,0,0
114893.301562732,99,0,0
114917.389713836,102,0,0
114938.570169224,100,0,0
114967.17081824,97,0,0
114988.497236575,95,0,0
115014.771321784,94,0,0
115035.174374482,91,0,0
115068.459326307,94,0,0
115096.334459098,94,0,0
115119.408421586,95,0,0
115143.465604824,96,0,0
115169.547814968,94,0,0
115191.427255197,96,0,0
115216.358821457,97,0,0
115237.123318398,100,0,0
115258.04312616,100,0,0
115278.419182461,98,0,0
115301.357734599,98,0,0
115355.638760503,99,0,0
115383.026967482,103,0,0
115417.377919034,106,0,0
115441.711352135,107,0,0
115467.573405754,105,0,0
115491.414662904,106,0,0
115520.467616348,109,0,0
115552.212140661,105,0,0
115577.788287387,102,0,0
115607.134099601,103,0,0
115627.764496513,104,0,0
115654.236186493,100,0,0
115674.620229254,106,0,0
115698.042160429,106,0,0
115719.502374696,105,0,0
115744.660861329,102,0,0
115774.034000482,107,0,0
115800.541903942,104,0,0
115826.668695398,104,0,0
115846.952622791,106,0,0
115869.466405351,105,0,0
115900.779606791,105,0,0
115925.013176093,104,0,0
115948.907219919,103,0,0
115972.205288309,101,0,0
115996.558321101,101,0,0
116018.131903018,100,0,0
116039.210160061,98,0,0
116059.423307323,96,0,0
116092.294754005,96,0,0
116113.593179816,95,0,0
116142.388211845,95,0,0
116165.826768746,98,0,0
116186.780511313,96,0,0
116211.004658492,98,0,0
116233.003815144,100,0,0
116256.832315833,96,0,0
116283.683809292,91,0,0
116305.294085664,92,0,0
116326.058499792,92,0,0
116347.710183412,94,0,0
116377.574597372,94,0,0
116398.627520587,96,0,0
116426.263248351,97,0,0
116453.834170275,99,0,0
116481.958222831,98,0,0
116511.347861248,101,0,0
116531.665943668,100,0,0
116552.0739197,101,0,0
116602.972655623,99,0,0
116623.371790981,98,0,0
116645.648968458,101,0,0
116669.517401775,104,0,0
116690.554769437,101,0,0
116710.66013337,100,0,0
116731.120969168,101,0,0
116763.429854862,100,0,0
116783.669705226,99,0,0
116804.862312953,101,0,0
116828.687667723,100,0,0
116856.494597785,98,0,0
116882.923406411,98,0,0
116904.156909129,97,0,0
116925.186071329,93,0,0
116954.910003298,94,0,0
116975.87493388,98,0,0
116999.619418043,100,0,0
117024.296130538,103,0,0
117056.781654252,104,0,0
117077.283788508,107,0,0
117098.074948312,108,0,0
117124.949907425,107,0,0
117149.668280118,107,0,0
117175.624374171,108,0,0
117212.405374212,105,0,0
117244.63926446,106,0,0
117267.961712132,106,0,0
117288.150338216,105,0,0
117318.823021535,104,0,0
117350.461400433,105,0,0
117376.015134082,106,0,0
117404.10419302,105,0,0
117424.328757616,105,0,0
117449.024538798,107,0,0
117471.216043541,106,0,0
117499.228707854,107,0,0
117527.869482455,107,0,0
117553.550694585,107,0,0
117583.309053524,107,0,0
117603.461561947,106,0,0
117625.516082405,106,0,0
117651.115691513,103,0,0
117679.672894828,102,0,0
117700.602559411,98,0,0
117724.781505181,98,0,0
117750.744770944,98,0,0
117771.017087204,96,0,0
117806.000845838,99,0,0
117826.171627077,98,0,0
117846.943178161,97,0,0
117876.738457103,99,0,0
117901.146766187,101,0,0
117922.109697162,99,0,0
117944.412513069,100,0,0
117965.473821432,100,0,0
117988.289405438,102,0,0
118011.344332983,102,0,0
118032.629081644,103,0,0
118057.885899488,101,0,0
118082.093237749,102,0,0
118117.416551187,101,0,0
118142.858648962,100,0,0
118198.453544364,101,0,0
118222.904084452,104,0,0
118247.200898177,104,0,0
118274.312588107,101,0,0
118298.610427883,102,0,0
118322.095374719,101,0,0
118343.972493801,102,0,0
118373.759050546,101,0,0
118405.127142889,99,0,0
118428.565912371,98,0,0
118449.35559771,100,0,0
118480.75865678,103,0,0
118501.736454931,98,0,0
118525.008328544,98,0,0
118555.907452493,98,0,0
118576.245715708,102,0,0
118598.862599104,105,0,0
118619.133405317,109,0,0
118641.946438297,109,0,0
118671.891779631,110,0,0
118692.144911654,113,0,0
118715.069577715,115,0,0
118740.544566442,117,0,0
118761.526099452,119,0,0
118783.625704443,118,0,0
118819.249629138,114,0,0
118867.118043298,114,0,0
118888.926003867,118,0,0
118913.357356934,120,0,0
118945.299082882,120,0,0
118969.230339078,122,0,0
118993.933821105,124,0,0
119023.690703275,125,0,0
119044.581263686,127,0,0
119069.672962429,127,0,0
119092.193966564,128,0,0
119113.919732559,128,0,0
119136.316650919,125,0,0
119158.77675872,125,0,0
119179.093904043,125,0,0
119207.808612033,123,0,0
119243.486406624,118,0,0
119274.834762777,119,0,0
119296.313345602,119,0,0
119323.956838244,120,0,0
119344.874033097,121,0,0
119370.534715548,118,0,0
119403.563184222,116,0,0
119423.841753332,116,0,0
119444.41776022,115,0,0
119467.607683524,117,0,0
119505.713158136,118,0,0
119529.168112395,115,0,0
119551.326556208,115,0,0
119581.734424912,113,0,0
119602.015149123,112,0,0
119629.478861351,114,0,0
119651.344491703,120,0,0
119679.850809651,116,0,0
119703.859189937,120,0,0
119725.807533735,120,0,0
119746.6416096,121,0,0
119766.790029021,123,0,0
119791.370766174,122,0,0
119812.265697347,119,0,0
119832.927737935,119,0,0
119867.542344579,120,0,0
119889.016610847,117,0,0
119910.571738478,119,0,0
119932.571260316,117,0,0
119954.547275314,120,0,0
119975.797488336,116,0,0
119998.309774333,113,0,0
120021.838933713,114,0,0
120044.105394128,115,0,0
120064.725091655,113,0,0
120094.492109705,116,0,0
120133.995981857,112,0,0
120156.64865374,113,0,0
120177.292037085,113,0,0
120198.187667194,112,0,0
120218.829616153,113,0,0
120241.291499845,115,0,0
120262.431359842,113,0,0
120287.306525552,114,0,0
120311.015862483,115,0,0
120335.855875264,113,0,0
120356.629341052,111,0,0
120386.074645633,115,0,0
120409.130378276,118,0,0
120433.503977948,119,0,0
120464.891423943,116,0,0
120488.725225986,112,0,0
120513.261513738,115,0,0
120548.482154169,114,0,0
120577.268214343,113,0,0
120600.039660011,112,0,0
120631.386887365,111,0,0
120657.588348734,112,0,0
120684.204963049,114,0,0
120708.21141965,113,0,0
120729.084167671,113,0,0
120749.518204414,111,0,0
120772.295470707,107,0,0
120792.610084082,109,0,0
120819.016480141,110,0,0
120841.383350752,107,0,0
120862.235249366,105,0,0
120887.815745949,106,0,0
120908.987660759,107,0,0
120929.571943214,105,0,0
120954.975650574,103,0,0
120977.929780227,104,0,0
121006.003624136,105,0,0
121030.86385306,104,0,0
121058.052820555,105,0,0
121080.909137111,103,0,0
121101.47726416,100,0,0
121130.841755335,103,0,0
121156.496567062,104,0,0
121188.245261044,103,0,0
121219.294727541,104,0,2
121241.409350458,102,0,4
121265.418917857,99,0,6
121291.06278502,97,0,7
121313.295251964,96,0,10
121333.804969136,95,0,15
121364.788518961,92,0,19
121410.358880634,88,0,20
121430.975908013,83,0,21
121455.122872974,81,0,24
121477.16618205,77,0,26
121502.740296678,73,0,27
121529.010131597,72,0,31
121553.592112846,70,0,34
121577.457014287,69,0,36
121600.036267331,67,0,35
121620.182427178,64,0,36
121651.592348015,64,0,40
121672.537411586,61,0,41
121700.939432737,59,0,44
121725.442099959,57,0,46
121750.869602842,57,0,45
121775.072859745,55,0,45
121801.872385443,54,0,47
121828.114828697,52,0,45
121853.989561288,50,0,45
121876.114130412,50,0,50
121896.497441292,50,0,47
121920.343857069,47,0,49
121944.339600396,45,0,50
121969.179864672,44,0,52
121993.835241416,44,0,53
122021.307424803,43,0,54
122045.248872814,43,0,59
122066.92980528,43,0,62
122100.183649932,42,0,62
122123.908966129,42,0,60
122144.955623084,41,0,59
122168.170418367,39,0,59
122190.531696647,37,0,60
122214.363502571,36,0,64
122237.319152022,35,0,65
122260.992572786,35,0,69
122290.909543923,35,0,68
122315.327950832,35,0,71
122339.194017963,34,0,73
122359.705723083,34,0,76
122381.864632964,33,0,74
122403.921352889,32,0,73
122424.951505532,30,0,72
122445.031274941,27,0,73
122465.188211958,25,0,74
122490.706490096,25,0,74
122513.776288057,25,0,72
122544.511633537,23,0,73
122565.432392889,23,0,72
122590.526551201,23,0,73
122611.779841404,22,0,71
122633.199378704,21,0,73
122653.663821596,21,0,74
122681.549066739,21,0,74
122704.007342768,20,0,75
122728.710238595,19,0,78
122763.144320432,18,0,78
122784.119800484,17,0,77
122809.219624099,17,0,79
122831.164808113,15,0,79
122861.0801535,15,0,78
122884.255046553,15,0,76
122911.035732859,14,0,77
122936.643717852,14,0,79
122958.784546294,14,0,82
122986.115050899,14,0,85
123008.0121056,14,0,86
123048.720949643,11,0,83
123070.678374746,10,0,83
123090.821289737,10,0,82
123125.093850936,10,0,84
123149.093418193,10,0,83
123169.562291066,10,0,86
123192.275109205,9,0,87
123215.451272745,9,0,86
123239.386325957,8,0,87
123264.360009047,8,0,84
123286.006558681,8,0,87
123320.455387044,8,0,88
123345.640293201,7,0,86
123366.51069753,7,0,85
123386.629378726,7,0,87
123410.854381298,7,0,88
123438.757346194,6,0,91
123460.23496575,5,0,90
123481.147812126,5,0,88
123521.80071991,5,0,89
123544.485309434,5,0,85
123583.597044456,5,0,85
123609.87736327,5,0,85
123635.030656716,5,0,85
123658.270457773,5,0,85
123680.164521032,5,0,84
123701.736952247,5,0,81
123722.214915123,5,0,82
123745.132304606,5,0,82
123765.529403539,4,0,83
123786.886347136,4,0,82
123808.64939724,4,0,82
123831.279869915,3,0,84
123857.1295988,3,0,87
123890.575441851,3,0,87
123914.089800882,3,0,86
123934.826778896,3,0,85
123954.913719366,3,0,82
123987.604609184,3,0,79
124012.185702496,3,0,75
124037.816365746,3,0,79
124077.128829476,3,0,78
124106.531930108,3,0,78
124132.33806642,3,0,76
124153.333347353,3,0,77
124195.446684778,3,0,76
124231.898041628,3,0,77
124256.413403189,1,0,79
124278.112537399,1,0,74
124314.120719909,1,0,75
124335.516387776,1,0,73
124373.489070497,1,0,73
124404.02562486,1,0,71
124424.606459736,1,0,74
124446.672040743,1,0,78
124468.361511108,1,0,78
124501.855905462,1,0,75
124533.746278241,1,0,79
124557.340048166,1,0,83
124578.985164531,1,0,84
124600.674588352,1,0,87
124631.322300392,1,0,88
124656.928165257,1,0,88
124686.882027924,1,0,86
124717.252440216,1,0,86
124749.591591385,1,0,86
124783.138787191,1,0,87
124803.681731347,0,0,85
124824.952925194,0,0,85
124851.0826763,0,0,86
124874.340182925,0,0,87
124900.948181774,0,0,87
124925.740848498,0,0,85
124952.476238733,0,0,85
124973.138964515,0,0,81
124993.858311834,0,0,85
125018.959166196,0,0,85
125049.407572634,0,0,85
125072.27836978,0,0,86
125094.874630698,0,0,90
125115.015296576,0,0,94
125141.916374677,0,0,93
125162.751373737,0,0,90
125185.601911662,0,0,93
125207.914173052,0,0,95
125236.141239353,0,0,98
125259.321364742,0,0,99
125286.915099978,0,0,99
125307.89415778,0,0,94
125329.102548887,0,0,94
125350.892665594,0,0,93
125372.689158235,0,0,90
125393.683594496,0,0,93
125415.515946779,0,0,95
125440.96733899,0,0,97
125471.439665724,0,0,97
125494.11513987,0,0,98
125537.582491739,0,0,96
125557.906341125,0,0,99
125577.922823463,0,0,98
125599.109376362,0,0,96
125620.618922413,0,0,96
125644.697508266,0,0,99
125666.226051555,0,0,99
125695.052460359,0,0,95
125719.557593174,0,0,100
125743.896009886,0,0,98
125770.006522377,0,0,101
125790.269910899,0,0,99
125813.441632442,0,0,103
125836.875670545,0,0,100
125860.877213326,0,0,97
125885.137352029,0,0,97
125912.118879581,0,0,97
125933.424030201,0,0,98
125954.074116007,0,0,99
125986.926075806,0,0,97
126015.727019105,0,0,97
126040.264871673,0,0,95
126066.655237783,0,0,93
126087.793171987,0,0,95
126122.173743106,0,0,92
126149.663443401,0,0,92
126172.581773118,0,0,90
126193.697627719,0,0,91
126216.895089761,0,0,90
126240.537301508,0,0,87
126268.506887828,0,0,87
126289.796779632,0,0,88
126314.230286162,0,0,93
126340.343608126,0,0,95
126361.261722228,0,0,94
126389.947608724,0,0,97
126410.283647251,0,0,100
126433.509416352,0,0,99
126456.0688554,0,0,98
126483.84427913,0,0,102
126505.614388368,0,0,103
126526.696865355,0,0,104
126554.856466199,0,0,106
126579.481140769,0,0,104
126602.704061197,0,0,103
126627.264880281,0,0,101
126647.540547311,0,0,99
126677.898278933,0,0,100
126698.880074887,0,0,104
126726.868585032,0,0,104
126747.446167268,0,0,108
126773.150365455,0,0,112
126794.004767828,0,0,110
126818.87021561,0,0,111
126841.19090928,0,0,113
126866.562417358,0,0,111
126889.950861022,0,0,111
126914.879177746,0,0,107
126941.827893725,0,0,107
126962.993426923,0,0,106
126985.311053403,0,0,101
127006.180745845,0,0,102
127036.599164177,0,0,100
127058.382134573,0,0,99
127080.308401306,0,0,100
127111.33964686,0,0,101
127132.944825443,0,0,102
127158.445231122,0,0,99
127179.631459113,0,0,102
127215.968156687,0,0,102
127237.589946581,0,0,99
127268.506607008,0,0,101
127289.061576165,0,0,103
127320.260878649,0,0,107
127348.047815843,0,0,102
127378.172381992,0,0,102
127400.695925699,0,0,103
127429.560726106,0,0,100
127459.914107143,0,0,102
127483.599635432,0,0,104
127504.045066341,0,0,107
127529.321659839,0,0,108
127555.154185253,0,0,108
127578.038113812,0,0,110
127600.267466975,0,0,110
127625.259463874,0,0,114
127650.228438531,0,0,115
127671.629961144,0,0,115
127691.880877231,0,0,115
127716.294721314,0,0,114
127740.077837458,0,0,112
127760.275847261,0,0,113
127784.670197329,0,0,111
127805.541159661,0,0,108
127834.317885777,0,0,112
127858.952735771,0,0,110
127884.170585193,0,0,113
127928.09881444,0,0,114
127949.845043357,0,0,112
127972.456042768,0,0,109
127993.384665772,0,0,107
128025.717855287,0,0,108
128049.904898268,0,0,109
128073.415224668,0,0,108
128096.231836066,0,0,109
128116.932944303,0,0,109
128138.205245482,0,0,110
128159.948773006,0,0,109
128182.864939267,0,0,109
128203.450080069,0,0,111
128224.171747061,0,0,110
128248.279148031,0,0,109
128268.969805863,0,0,111
128299.590234242,0,0,110
128325.528939014,0,0,113
128350.310514398,0,0,112
128380.576406567,0,0,111
128409.693549319,0,0,111
128432.354866657,0,0,110
128458.677879831,0,0,108
128485.308604383,0,0,111
128513.486893967,0,0,111
128541.884697737,0,0,113
128561.976721829,0,0,111
128584.130866783,0,0,110
128611.872207485,0,0,112
128633.9083536,0,0,111
128659.836109916,0,0,113
128682.534789758,0,0,111
128704.422765964,0,0,110
128734.386368105,0,0,110
128758.582716562,0,0,112
128783.58196866,0,0,114
128805.110245355,0,0,112
128830.208426969,0,0,115
128853.173266638,0,0,113
128885.803704469,0,0,111
128907.88614889,0,0,109
128928.072954767,0,0,107
128948.721926939,0,0,108
128971.754913469,0,0,109
128997.445290272,0,0,106
129021.630435717,0,0,108
129047.163231609,0,0,107
129078.124534571,0,0,108
129099.541530681,0,0,108
129120.216279873,0,0,109
129147.121320256,0,0,109
129167.601223818,0,0,104
129201.101591149,0,0,102
129224.869835801,0,0,104
129248.000782895,0,0,101
