lat,lon,temp,rainfall,soildepth
38.45500183,-96.15104675,13.199708,23.699999,141
41.46519852,-87.89369965,10.620341,30.4,150
40.4334259,-81.48870087,10.634793,32.099998,152
35.8376503,-101.8924484,14.058319,13.6,121
44.80807495,-93.76634979,9.02042,22.1,152
37.56207657,-101.3077469,10.901241,13.1,130
38.89780045,-94.83174896,12.563799,30.299999,116
40.32844925,-75.10424805,11.061042,34.099998,126
42.72717667,-88.04454803,9.311034,29.800001,125
30.3240509,-97.7710495,19.362474,21,80
43.46089935,-74.959198,8.481399,32.5,144
43.0190506,-88.30259705,8.795378,27.6,125
36.1875,-83.27459717,13.14006,45.700001,106
38.56432343,-95.28250122,12.695838,28.6,147
40.85025024,-79.45165253,10.033087,33.700001,106
37.34529877,-77.9457016,13.013014,35.599998,141
40.484375,-78.70259857,10.287262,36.400002,104
43.46039963,-116.2430496,8.702448,7.8,120
42.85800171,-90.79149628,9.564713,29,152
42.60485077,-73.97104645,8.011589,34,131
45.33752441,-89.73590088,8.357369,25.6,131
39.82785034,-97.65032196,11.566366,18.799999,144
44.33485031,-84.12680054,8.083279,28.200001,148
36.72847366,-85.70760345,13.643597,43.099998,138
39.78412628,-97.08719635,11.955598,20.299999,144
36.07835007,-79.78990173,14.021505,39.299999,130
37.00659943,-85.05535126,13.24875,41.599998,133
43.94284821,-100.7012024,8.894046,13.7,111
48.77217484,-99.8376236,7.100961,14.8,149
37.62459946,-84.84604645,12.827315,41.900002,120
40.40274811,-77.29364777,10.274941,33.200001,109
35.93529892,-85.44764709,13.537982,46,135
45.07412338,-91.29419708,8.857625,24.5,150
41.0170517,-80.80290222,9.515104,31.299999,150
44.37115097,-101.5264969,8.695441,13.6,128
43.81245041,-89.38339996,8.994867,26.1,125
31.71859932,-82.29940033,18.299837,42.700001,151
43.2947998,-86.1256485,8.864931,28.1,149
35.48495102,-81.23925018,15.328986,45.400002,129
36.76150131,-81.96920013,12.621276,36.200001,116
41.11222458,-102.3358994,8.942848,12.9,139
39.07284927,-83.08580017,11.769439,35.400002,118
41.20249939,-79.45414734,9.436894,31.4,130
34.50704956,-84.87174988,14.947207,48.599998,94
40.9211998,-79.92774963,10.066696,33,108
45.89787674,-91.7963028,8.477508,23.9,150
44.31100082,-91.80619812,8.769444,25.9,152
29.85680008,-97.6053772,21.29726,18.799999,145
36.03620148,-83.45400238,13.14006,45.700001,106
28.94459915,-97.88240051,22.098246,19.1,135
37.17675018,-80.39254761,10.442509,36.5,114
39.35065079,-101.0554962,10.265141,12,138
41.02730179,-76.65670013,9.418393,33.799999,107
41.68495178,-111.7887268,10.015141,8.8,140
42.18299866,-74.92559814,8.381649,30.4,131
41.22055054,-77.61904907,9.562594,37.400002,104
40.93024826,-75.73629761,10.319672,33.200001,108
45.49147415,-102.4787521,8.408164,12.900001,112
35.34590149,-80.54154968,15.585336,41.900002,138
38.48952484,-76.97104645,13.328831,34,135
42.14704895,-76.75154877,7.820839,33.400002,109
43.67440033,-97.36837769,9.541333,18.6,122
41.75970078,-73.74365234,8.772538,37,129
41.16799927,-81.19824982,9.38158,31.1,152
38.83375168,-76.88005066,12.687359,35.5,116
41.14044952,-78.96320343,9.574274,31.700001,127
40.21744919,-80.1921463,10.61875,33.599998,119
35.71310043,-79.8042984,15.285363,39,141
34.92375183,-76.59004974,16.924973,44.299999,152
39.19150162,-94.9815979,12.028961,29.299999,130
29.60485077,-96.52449799,20.610674,25.9,146
35.17264938,-84.86125183,13.938578,48.799999,122
41.24985123,-111.9562531,10.580259,8.7,140
34.08747482,-103.4955215,13.865671,10.7,117
38.43907547,-92.85385132,12.846645,35.700001,125
40.71889877,-103.115799,9.538125,12.4,104
41.33272552,-77.02394867,9.399954,37.299999,104
37.6440239,-84.54634857,12.827315,41.900002,120
36.91579819,-80.37850189,10.092655,39.399998,120
44.72674942,-91.28562164,8.693841,25.4,151
43.13579941,-74.42894745,8.026813,34.299999,138
37.23762512,-96.83875275,14.603225,25.9,135
40.66564941,-80.33242798,10.201103,33.099998,125
40.96110153,-112.1154022,10.128604,6.6,138
41.03082657,-95.63300323,10.951581,23.299999,148
44.28115082,-92.20449829,8.877123,25.5,152
38.08760071,-99.89794922,11.746979,14.3,148
41.61669922,-75.27570343,9.183828,33,110
31.09630013,-85.83920288,19.357971,53.200001,150
45.46545029,-91.10929871,8.857625,24.5,150
41.81162643,-79.26439667,9.410565,30.5,145
34.37832642,-98.90977478,15.823528,19,136
37.80934906,-79.41192627,10.300385,34.299999,114
35.55997467,-95.40799713,15.451478,30.6,121
38.14697647,-83.73744965,12.113278,39.799999,137
31.51754951,-96.58370209,17.576046,24.700001,95
42.59230042,-74.43840027,8.599225,31.6,131
35.43344879,-84.24344635,13.805674,48.899998,106
37.55405045,-79.78645325,10.119167,34.599998,104
37.53839874,-77.8927536,12.901954,33.700001,131
36.28860092,-75.8877182,14.774325,40.299999,151
48.47665024,-121.7008514,6.334028,63.100002,127
40.30405045,-81.90615082,10.505131,31.6,152
41.73757553,-77.90274811,8.923698,37.299999,109
30.85754967,-83.55075073,19.446745,47.700001,149
37.52827454,-78.26820374,12.647199,34.400002,118
39.28445053,-76.62065125,11.917095,32.900002,108
35.02954865,-97.88175201,16.174902,20.9,135
36.74480057,-80.74984741,10.644011,37.599998,118
36.27795029,-102.6016235,11.534054,12,121
38.79315186,-82.96057129,11.993566,36.599998,103
36.18180084,-82.87174988,13.318625,43.200001,110
38.62215042,-78.47669983,9.702584,37.400002,112
46.11362457,-102.4962006,8.010904,12.5,110
43.02017593,-88.77455139,8.997207,28.1,125
37.85540009,-94.85085297,13.184444,31.9,114
34.27595139,-88.35057831,16.041737,47.099998,152
37.73007584,-76.46295166,13.366848,35.599998,141
36.04650116,-79.39622498,14.260406,36.599998,139
29.3478508,-96.90019989,21.112661,24.5,141
29.43320084,-98.46344757,22.041185,17.9,135
44.29072571,-91.35504913,8.615951,26.5,152
37.32115173,-79.51689911,9.703287,37.200001,117
46.17634964,-107.33815,7.880511,13.5,114
37.22645187,-79.13379669,10.545789,37.200001,119
38.32574844,-84.02124786,12.470311,40.099998,125
38.7228508,-77.46252441,11.74887,32.400002,110
40.57690048,-81.09140015,9.945515,31.799999,152
44.46644974,-90.02112579,8.93599,25.700001,132
41.57374954,-83.74930573,10.064213,29.4,152
46.48080063,-94.07710266,8.051042,20.6,152
38.2132988,-94.845047,12.894111,31.1,117
36.0522995,-79.10759735,14.260406,36.599998,139
37.31034851,-76.74880219,13.22619,35.900002,141
38.46620178,-85.10835266,12.905671,39.299999,125
37.00025177,-85.60929871,13.288643,41.599998,136
36.68259811,-81.25797272,12.102304,34.299999,116
35.80860138,-86.04634857,13.184323,47.599998,150
40.75624847,-80.80325317,10.099336,32.200001,152
37.12704849,-81.15865326,11.338092,35.5,107
45.9782486,-108.1947479,4.624284,16.799999,124
41.43284988,-76.51820374,9.418393,33.799999,107
37.57115173,-85.27565002,13.163435,40.700001,118
32.42020035,-106.8195038,15.740668,8.7,120
39.43090057,-81.44544983,11.47337,34.200001,105
38.80889893,-82.33920288,12.044519,37.599998,103
40.03079987,-81.4776001,10.634793,32.099998,152
43.43109894,-76.18695068,8.249332,27.700001,136
35.67375183,-83.92584991,13.512301,46.400002,110
37.08420181,-88.70809937,13.745214,38.900002,141
38.02125168,-84.74559784,12.537362,39.900002,118
33.60689926,-96.11552429,17.440596,27.200001,116
37.23849869,-78.45664978,12.879846,36.099998,131
39.08599854,-77.64550018,9.819788,35,110
45.22517395,-93.26560211,8.959877,22.300001,152
45.54024887,-87.55525208,6.715141,26.1,147
39.93080139,-79.6522522,10.601396,34.5,104
38.75960159,-84.84179688,12.192025,38.299999,118
35.37155151,-81.54599762,13.991215,53,129
42.45629883,-114.5181503,6.958755,11.1,114
34.30407333,-81.6309967,16.560513,40.200001,141
45.24959946,-89.03199768,8.03032,26.299999,137
32.43135071,-82.93714905,17.990215,42.5,151
38.69055176,-84.06710052,12.548656,37.700001,129
39.04510117,-98.20890045,11.69686,17.5,146
39.23690033,-78.28874969,8.430264,43.299999,108
37.29914856,-85.9076004,13.288643,41.599998,136
33.3036499,-104.4311523,10.010824,15.8,120
41.40190125,-75.6413269,9.806913,32.700001,108
38.3049469,-84.57119751,12.537362,39.900002,118
41.59764862,-85.85765076,10.150192,30,151
43.20624924,-90.93560028,9.35778,28.200001,150
39.44094849,-84.57804871,11.539369,36.599998,126
37.375,-81.63259888,11.770107,36.700001,104
39.45800018,-79.68840027,10.845548,36.099998,104
35.13657379,-84.53420258,13.938578,48.799999,122
44.98690033,-87.35189819,8.384392,25.200001,149
37.43629837,-84.65350342,13.191624,42.700001,136
36.50624847,-82.25379944,12.564069,39.900002,107
39.6100502,-81.83350372,10.882125,33.299999,150
48.03739929,-121.692749,6.334028,63.100002,127
38.43035126,-84.32845306,12.470311,40.099998,125
44.96327591,-85.81694794,8.417992,25.5,150
39.35010147,-100.4411469,10.652757,14.1,142
36.71620178,-78.38079834,13.53245,36.200001,141
39.03950119,-82.03414917,11.555283,35.299999,103
47.40205002,-102.621727,7.904164,13,113
36.74520111,-85.13549805,13.931835,41,138
29.9864502,-95.9924469,20.534019,29.699999,147
38.04902649,-83.91815186,12.113278,39.799999,137
35.68164825,-81.23177338,10.519011,52.599998,121
42.9822998,-114.1533966,7.549304,11,114
32.34645081,-84.04640198,17.939726,46.5,151
40.29645157,-81.10269928,10.634793,32.099998,152
38.96234894,-84.73789978,12.192025,38.299999,118
33.07540131,-80.43499756,17.966694,38.200001,151
40.1894989,-111.5237274,9.451998,8.7,139
44.4620018,-88.91470337,8.458557,25.9,126
40.17655182,-101.6870728,9.403889,12.2,139
46.41239929,-95.71320343,7.935555,16.6,152
37.97404861,-84.15644836,12.563232,43.099998,123
32.5245018,-86.66419983,17.752237,46.600002,151
38.70584869,-75.38645172,13.118857,35.599998,150
31.40769958,-85.60350037,19.357971,53.200001,150
37.1480484,-81.56324768,11.770107,36.700001,104
41.03369904,-75.30805206,9.890285,34.400002,108
37.1406517,-84.11979675,12.865775,43.900002,138
48.77197647,-96.80934906,7.111535,14.599999,152
35.32320023,-80.29049683,16.159395,40.200001,141
39.23384857,-76.94000244,11.917095,32.900002,108
39.86967468,-104.378952,3.392009,13.4,117
37.15679932,-77.18630219,13.214915,35.299999,141
35.35720062,-85.41649628,14.722768,47.400002,116
38.56370163,-94.83724976,12.563799,30.299999,116
43.29190063,-96.68297577,9.712489,19.1,122
38.18370056,-77.66139984,11.703416,32.700001,116
34.4952507,-86.8302002,16.733103,45.799999,146
41.8118515,-87.89395142,10.457326,30.1,152
38.00540161,-78.52404785,10.580876,33,115
39.7846489,-98.21800232,11.388622,18.200001,145
38.30405045,-96.59715271,13.170497,22.700001,151
39.36819839,-82.01035309,11.555283,35.299999,103
36.27774811,-101.8928757,12.68549,13,132
38.97434998,-76.62754822,12.687359,35.5,116
43.1936264,-100.7129517,8.697414,14.5,114
34.33324814,-85.23355103,16.285984,46.599998,91
39.02614975,-82.61599731,11.761338,35,103
46.56380081,-120.6921234,6.396556,70.800003,136
38.20759964,-83.43990326,12.120538,38.299999,110
35.73509979,-89.63282776,15.134137,41.299999,127
37.19210052,-98.07542419,14.366391,21,141
38.40465164,-85.46044922,12.905671,39.299999,125
29.89590073,-96.94329834,20.610674,25.9,146
34.96654892,-102.60495,13.200135,12,121
34.06869888,-102.3503494,13.723539,13.1,121
36.28224945,-78.63079834,14.180802,36.5,141
43.01732635,-87.94799805,8.816273,27.5,131
34.65200043,-83.75,14.454826,46.599998,106
33.34999847,-112.4899979,22.541536,4.2,148
35.87590027,-86.91165161,13.948034,45.799999,151
35.69549942,-79.23135376,15.111426,37.200001,141
42.12182617,-104.9652252,6.112384,10.4,114
37.93412399,-77.99720001,12.901954,33.700001,131
41.32749939,-104.6652527,4.117689,14.3,116
40.98905182,-78.42254639,10.12561,34.700001,104
38.38502502,-93.79290009,13.046488,33.700001,120
35.22520065,-82.79190063,12.796292,52.5,119
35.55134964,-97.40715027,15.410576,22.299999,135
40.56565094,-74.60632324,10.490492,35.700001,116
40.62805176,-105.5664978,4.461288,18.1,114
31.25395012,-96.9368515,18.224779,24.700001,77
34.52985001,-85.81580353,15.360538,46.900002,139
35.63195038,-87.84677124,14.705716,44,152
36.25479889,-85.95850372,13.572456,44.799999,138
37.14110184,-78.01672363,12.879846,36.099998,131
37.34540176,-84.32044983,12.865775,43.900002,138
38.69139862,-78.13700104,9.702584,37.400002,112
36.7071991,-80.33370209,10.092655,39.399998,120
36.47187424,-83.69045258,12.823835,47,128
48.72917557,-101.5401993,7.549781,12.1,143
38.48125076,-100.4660034,11.551388,13.5,137
39.35029984,-99.32440186,11.061916,16.799999,148
34.6508255,-105.880249,10.28861,10,109
36.13899994,-85.45355225,13.646704,43.400002,133
37.84820175,-78.27774811,12.647199,34.400002,118
45.70807648,-101.1687775,8.382137,13.2,103
39.86500168,-80.2154007,10.779214,33.5,106
37.87609863,-84.57994843,12.827315,41.900002,120
39.16675186,-84.53974915,11.539369,36.599998,126
32.78025055,-81.95794678,18.169971,37.700001,151
38.99945068,-78.8214035,9.040884,42,109
28.80164909,-96.97485352,21.440887,23.5,139
35.52477646,-86.45257568,13.184323,47.599998,150
43.61985016,-100.7207718,8.894046,13.7,111
39.43462372,-95.79975128,12.748722,25.9,127
38.91479874,-99.31725311,11.427262,16.1,148
33.12310028,-96.07794952,17.460297,27.1,117
39.5115509,-82.45400238,10.968883,33.599998,131
33.90570068,-80.2661972,17.505775,38.700001,151
38.93310165,-108.2266006,10.346446,8,111
38.87120056,-97.13535309,12.443654,20.6,145
41.72069931,-74.75759888,8.852428,33,117
46.45552444,-103.4849472,8.199068,13.7,113
35.24755096,-87.79872131,14.947755,46.599998,152
37.25794983,-93.34349823,13.573696,35.700001,125
48.77209854,-100.8209,7.099543,13.8,142
32.31105042,-90.3967514,18.602772,48.900002,151
36.24689865,-83.49410248,13.14006,45.700001,106
34.43772507,-85.31755066,16.285984,46.599998,91
44.72272491,-100.1956482,9.157593,13.8,101
47.75189972,-104.6388779,8.385715,10.7,113
32.98355103,-111.3255234,22.127539,6.8,146
41.43740082,-87.37284851,10.55956,30.200001,151
39.35042572,-98.7677002,11.425462,17.1,148
38.84844971,-78.59185028,9.040884,42,109
37.56487656,-78.53275299,10.411095,34.900002,116
42.50114822,-103.7264481,7.416028,11,105
38.43109894,-91.50505066,12.805998,34.299999,143
41.13439941,-74.67925262,9.76716,35.200001,108
45.10105133,-100.8794022,8.760959,13.6,104
38.77389908,-111.9076233,7.980916,10.1,138
40.47809982,-94.42375183,12.018255,28.6,143
44.0231514,-96.25824738,9.803535,18,152
37.37889862,-78.80844879,11.690504,36.700001,121
32.78530121,-103.4329987,13.856313,12.5,119
35.15100098,-85.62404633,14.572449,46.299999,128
35.95119858,-84.97679901,13.643408,46.5,124
38.1283493,-104.5515747,5.499972,8.6,115
37.53490067,-87.26834869,13.635858,39.400002,151
45.01672363,-93.47290039,8.959877,22.300001,152
32.0761261,-84.54354858,18.172045,47.099998,151
42.59930038,-84.37169647,9.863899,31.300001,152
38.23479843,-84.87445068,12.537362,39.900002,118
36.39187622,-79.77320099,14.021505,39.299999,130
37.73460007,-77.88905334,12.901954,33.700001,131
32.59960175,-96.30255127,17.985828,26.6,141
35.35169983,-95.66374969,16.045408,29.200001,109
40.43574905,-80.0270462,10.61875,33.599998,119
39.84500122,-74.72489929,12.103863,35.200001,138
34.08580017,-86.78502655,16.733103,45.799999,146
30.51350021,-96.63130188,18.710318,27.4,78
30.10289955,-97.33634949,18.939951,26.799999,78
31.19174957,-82.00830078,19.225361,44.299999,151
39.7845993,-100.4589996,10.305513,14.6,145
36.43915176,-81.84909821,11.565799,42.200001,119
41.87879944,-74.34625244,8.946091,33.599998,123
37.77474976,-85.20807648,13.163435,40.700001,118
40.28089905,-74.71309662,11.069673,35.700001,127
38.17515182,-99.24825287,12.019074,16,148
32.58010101,-83.85929871,17.769819,44.099998,149
40.4300499,-74.41435242,11.363726,36.400002,128
46.11309814,-103.5206985,8.442831,13.599999,113
35.51985168,-84.82189941,13.643408,46.5,124
39.31169891,-121.3218536,13.830293,32.200001,110
36.97375107,-78.67414856,13.253131,36.099998,139
38.04270172,-98.74700165,12.347724,16.9,148
32.34859848,-81.33634949,18.290476,39.5,151
36.79745102,-99.64890289,13.1805,15.5,150
44.15359879,-116.293045,8.247352,9.6,111
35.56404877,-85.16449738,13.537982,46,135
45.67955017,-90.36100006,8.109207,24.9,147
35.03034973,-93.30290222,14.813517,39.799999,106
37.69784927,-83.92375183,12.373937,42.599998,138
31.4720993,-87.04789734,19.207724,52.200001,151
36.38935089,-78.9747467,14.180802,36.5,141
33.47237396,-94.39467621,17.397877,35.099998,146
37.91059875,-99.29154968,12.617453,16.4,150
37.33295059,-84.93579865,13.191624,42.700001,136
44.11384964,-89.24165344,8.598547,25.6,125
30.29459953,-96.98719788,19.536146,27.6,83
44.89274979,-103.5065994,8.167233,13.2,103
37.33772659,-85.32865143,13.24875,41.599998,133
40.00215149,-103.2431259,8.645915,13.2,108
38.41225052,-77.46085358,12.841445,34.099998,123
47.58610153,-95.3756485,7.964983,17.6,152
29.8335495,-95.43830109,20.745131,30.4,146
40.08834839,-105.3452988,4.177032,17.700001,115
42.71977615,-103.1395493,8.382148,10.7,106
39.42274857,-111.6306992,8.51896,9.4,140
40.86740112,-74.58035278,10.490492,35.700001,116
35.97112656,-95.51364899,15.303413,28.5,130
38.22299957,-75.34355164,13.37535,36.900002,151
36.77887344,-84.10012817,13.274671,44.099998,124
31.98069954,-81.46824646,18.601154,41.200001,151
36.39179993,-79.33517456,14.260406,36.599998,139
37.96504974,-85.68344879,13.194326,40.299999,120
45.38050079,-88.00655365,7.524173,26.6,147
34.68099976,-97.30004883,16.688675,22.299999,135
41.66595078,-80.06604767,9.532146,30.6,147
32.95135117,-81.34654999,18.07132,37.899998,151
33.99862671,-85.17205048,16.635525,46.400002,118
43.40137482,-89.95574951,9.497416,27.700001,144
38.39172363,-97.64785004,12.706517,19.6,143
36.02930069,-87.76805115,14.494932,42.599998,152
46.01857376,-106.5646362,8.120447,12,113
44.64599991,-86.0372467,8.190302,24.4,150
35.49639893,-86.07479858,14.325041,45.899998,146
36.73834991,-82.63962555,12.247987,44.099998,102
41.50037384,-112.9580994,7.854272,8.9,120
41.34534836,-75.02760315,9.890285,34.400002,108
43.35015106,-102.5408478,7.958952,13.1,113
36.2181015,-99.69192505,13.431072,16.700001,137
41.28094864,-80.25900269,9.712601,30.5,142
45.65309906,-109.4506989,5.480302,16.9,124
35.9416008,-81.56974792,10.782886,57.200001,121
33.99644852,-81.74034882,16.752836,38.799999,141
46.63344955,-101.339447,7.830585,13.2,99
45.31235123,-108.9611511,4.25368,16.6,124
41.91514969,-98.99047852,9.323132,17.799999,150
31.37512589,-82.21060181,19.225361,44.299999,151
37.31869888,-102.5637741,8.503811,13.8,116
37.14355087,-83.72454834,12.710038,44,137
29.4470005,-97.49434662,21.36628,21.699999,145
34.51390076,-82.65329742,14.602867,47.599998,127
38.34754944,-98.20097351,12.63259,18,144
33.18830109,-79.9055481,18.274092,40.099998,151
35.22848892,-87.40194702,14.757457,46.299999,151
35.8628006,-86.42475128,13.184323,47.599998,150
36.52600098,-86.00875092,13.377699,44.200001,149
31.52842522,-87.33679962,18.640072,50.700001,151
44.58980179,-102.7869034,6.809881,13.6,109
36.87099838,-83.84079742,12.761262,45.5,131
32.65155029,-88.13710022,17.626785,48,152
43.94509888,-89.80995178,9.351598,25.799999,130
33.23289871,-81.01035309,17.388512,37.700001,151
39.36830139,-91.09055328,12.158209,32.200001,143
44.58340073,-107.8827515,4.883443,11.3,124
39.74140167,-82.24859619,10.968883,33.599998,131
39.04302597,-95.7696991,12.748722,25.9,127
41.12820053,-81.5401001,9.853432,29.9,152
36.78357315,-77.8513031,13.319696,36.799999,141
39.58987427,-78.70075226,10.515632,38.299999,104
42.60359955,-83.91165161,9.666494,29.200001,152
41.91284943,-99.97660065,9.529542,15.3,149
35.13964844,-84.0122757,13.805674,48.899998,106
28.64642525,-97.46929932,21.83647,20.799999,138
37.29014969,-85.52484894,13.288643,41.599998,136
46.86125183,-105.3423233,8.241184,11.7,113
46.32397461,-105.4614487,7.902831,12.5,113
45.57305145,-93.2664032,8.38264,22.5,152
41.16464996,-75.96070099,9.806913,32.700001,108
38.91717529,-101.1475525,10.81295,11.9,129
32.58969879,-86.14414978,17.825239,47.200001,150
37.19174957,-99.27275085,13.128657,16.799999,150
38.3614769,-113.212326,8.999954,9.8,128
34.89412689,-81.96604919,16.004353,44.700001,141
38.94307327,-107.9388733,8.840438,11.2,111
46.97949982,-103.3494034,8.426049,14,113
37.11130142,-84.5951004,13.191624,42.700001,136
41.41579819,-78.66539764,9.574274,31.700001,127
36.35974884,-84.90617371,13.562922,44.400002,123
45.58607483,-95.44457245,8.31352,17.700001,152
32.06259918,-96.47519684,18.568943,25.799999,105
39.34185028,-83.06122589,11.769439,35.400002,118
43.83435059,-107.8302536,5.155305,9.5,123
34.63069916,-98.45709991,15.723063,19.9,135
36.37355042,-78.11109924,13.90795,37.200001,141
38.52265167,-99.30889893,11.427262,16.1,148
31.01874924,-82.41649628,19.225361,44.299999,151
38.91630173,-101.7622223,10.885819,10.3,128
35.76509857,-80.26260376,15.137015,42.099998,133
33.67625046,-96.66220093,17.134775,26.200001,121
38.41042328,-108.2795029,7.947268,12,111
35.61244965,-88.84100342,15.772219,41.799999,152
39.0632019,-113.0311508,6.909863,10.5,136
40.17625046,-98.046875,11.096814,18.6,144
38.30414963,-90.13297272,12.425155,33.299999,139
39.77975082,-86.13232422,11.871695,34,151
41.13259888,-81.92945099,9.853432,29.9,152
36.74319839,-82.99821472,12.247987,44.099998,102
46.97814941,-98.95970154,7.851233,13.6,99
44.74634933,-85.57505035,8.417992,25.5,150
41.7384491,-80.76117706,9.553276,30.299999,150
35.09519958,-97.52611542,16.174902,20.9,135
32.48265076,-104.2866516,15.838444,9.7,120
35.63850021,-98.99970245,14.515153,20.1,136
33.4530983,-79.33989716,18.200109,42.400002,152
36.79835129,-95.60847473,14.906298,28.9,136
38.02752686,-84.4733963,12.470311,40.099998,125
33.68249893,-97.21472168,17.380257,24.800001,122
39.6406517,-110.5647964,8.871799,12.1,140
40.8852005,-72.72325134,11.137345,37.900002,141
34.11349869,-99.21327209,15.755718,17.300001,146
39.70154953,-75.15969849,11.942995,35,127
46.448349,-87.61634827,6.431269,25.799999,151
38.53075027,-92.21929932,12.741491,34.599998,125
35.02842331,-96.23574829,15.801819,25.4,132
40.31990051,-110.4394531,7.040514,17.299999,140
39.21165085,-82.51165009,11.761338,35,103
47.43375015,-121.7530975,8.632275,53.5,128
37.39260101,-77.56152344,13.013014,35.599998,141
41.4796257,-79.23940277,9.436894,31.4,130
44.09930038,-103.0274963,8.219497,12.6,103
37.73675156,-93.84220123,13.371643,34,121
36.36975098,-103.5048523,8.125341,14.4,115
35.7024765,-96.8804245,15.319361,23.5,135
36.41815186,-82.947052,13.318625,43.200001,110
37.47764969,-90.34394836,13.411926,36.400002,139
39.66270065,-112.8153992,6.237115,11.6,136
36.15359879,-86.30439758,13.498593,45.799999,148
45.03179932,-83.582901,7.454694,25.1,146
30.65200043,-96.34459686,19.80031,26.799999,78
48.27985001,-104.9433975,8.025901,10.3,113
38.22539902,-92.43845367,12.783259,35.299999,129
39.03414917,-94.35624695,12.262199,30.4,119
35.13547516,-90.2934494,15.845057,41.900002,138
31.25964928,-95.36579895,19.857834,30.799999,145
39.10189819,-110.6508026,6.565609,12.7,140
40.16025162,-109.5364532,5.443589,18.799999,134
29.1602993,-98.06784821,22.041185,17.9,135
46.10889816,-97.61795044,8.205808,14.9,149
39.78495026,-98.78530121,11.025623,17.9,148
31.40670013,-88.19029999,18.95186,51.799999,150
43.2207489,-117.5645981,7.40441,8.4,116
44.40952682,-109.8025284,5.776913,15.8,139
34.83615112,-115.9697037,13.532766,18,107
37.8117485,-113.2589264,11.646776,8.9,133
42.83850098,-116.0283966,7.464758,9.4,119
34.34954834,-86.31984711,16.474972,45.299999,151
31.8335495,-85.92455292,18.814907,52.599998,151
34.24409866,-84.84604645,16.229523,47.400002,98
34.35174942,-82.9450531,16.218155,42.5,141
31.77599907,-81.73090363,18.567236,41.799999,151
37.88835144,-96.24165344,13.864751,24.9,136
36.77830124,-85.40574646,13.931835,41,138
41.88470078,-84.59349823,10.114057,31.299999,152
30.86650085,-88.64880371,19.735544,52,152
38.74694824,-93.81099701,12.840545,32.700001,125
39.96900177,-83.00975037,11.379169,33.299999,138
36.75094986,-100.4778519,12.804474,14.8,150
33.94105148,-96.19035339,17.440596,27.200001,116
34.01327515,-95.57324982,17.02717,30.1,140
36.7499733,-102.5147476,9.415786,12.8,120
36.33634949,-95.5700531,15.145584,29.700001,136
41.41749954,-78.20549774,9.589487,34.799999,107
40.72280121,-76.22989655,9.893362,32.900002,108
33.75870132,-81.91149902,16.752836,38.799999,141
34.99264908,-81.17987823,16.12055,41.299999,141
43.67457581,-96.79100037,9.627863,18.5,142
36.14680099,-87.36064911,14.063881,43.799999,152
35.61709976,-84.93477631,13.643408,46.5,124
38.0135498,-77.35624695,12.841445,34.099998,123
37.85689926,-76.43609619,13.366848,35.599998,141
37.95835114,-76.7227478,13.279524,35.299999,141
37.95835114,-76.7227478,13.279524,35.299999,141
48.76934814,-95.74810028,7.733279,15.5,152
33.53829956,-81.60555267,16.752836,38.799999,141
46.9347496,-97.24105072,7.909169,16,149
39.04150009,-103.604248,5.180083,13.1,126
47.32452393,-104.8727036,8.49705,11.1,114
35.94445038,-97.40795135,15.410576,22.299999,135
35.54804993,-93.43689728,14.99173,36,106
38.25260162,-90.51439667,12.825718,33.5,142
45.85485077,-86.91265106,7.376283,24.9,143
33.30350113,-85.44315338,16.927578,46.299999,150
37.55882645,-95.30662537,13.422345,29.700001,139
34.76862335,-99.83327484,14.452519,17,150
31.3899498,-97.79904938,18.23303,21.1,78
35.46640015,-79.16049957,15.610372,39.299999,141
35.7820015,-81.65370178,10.782886,57.200001,121
39.37284851,-75.13047791,12.921215,35.700001,145
45.20650101,-90.48432159,8.573697,25.5,134
36.40375137,-80.23970032,13.039685,43.400002,122
35.94509888,-97.94184875,15.319926,21.6,135
48.8166008,-103.4670029,7.552849,11.4,145
30.7303009,-82.8601532,19.627724,52.200001,147
43.37395096,-99.88265228,8.879016,14.6,148
30.75984955,-87.70210266,19.686064,51.700001,148
37.27719879,-92.87770081,13.208247,36.5,133
32.34794998,-84.52570343,18.172045,47.099998,151
32.13169861,-82.33999634,17.906923,41,151
32.67509842,-83.41449738,18.019814,42.599998,151
39.78525162,-101.0759277,9.791142,12,139
36.78105164,-86.18049622,13.377699,44.200001,149
36.09400177,-96.98735046,15.053014,22.6,129
31.5428009,-84.22170258,18.533171,48.700001,151
43.29045105,-91.33474731,9.470384,27.6,151
44.84859848,-97.73692322,9.105636,15.9,129
34.9653511,-100.8143463,13.992555,15.2,150
33.76205063,-85.83795166,16.710672,45.5,151
47.59505081,-114.1143036,6.256531,27.1,124
35.41775131,-88.59684753,16.068794,44,152
35.2580986,-95.13439941,15.571691,31.9,122
44.54610062,-99.00614929,9.351501,14.7,90
35.15337372,-97.40619659,15.770164,22.4,135
35.89680099,-80.54139709,13.275773,44.900002,121
35.6772995,-80.47724915,15.137015,42.099998,133
46.93595123,-103.8270035,8.424542,14.099999,113
45.02539825,-88.21980286,7.524173,26.6,147
45.76845169,-100.1050034,8.550593,13.6,101
40.17644882,-99.91259766,10.387499,16.1,148
38.29885101,-93.29105377,13.177123,34.5,125
36.66090012,-90.8499527,14.27094,37.599998,139
37.5021019,-76.99230194,13.279524,35.299999,141
